Source_IP,Destination_IP,Port,Request_Type,Protocol,Payload_Size,User_Agent,Status,Intrusion,Scan_Type
192.168.121.167,145.200.163.237,21,HTTPS,UDP,557,nmap/7.80,Success,0,Normal
192.168.100.6,50.142.128.200,443,SMTP,TCP,1776,python-requests/2.25.1,Success,0,Normal
192.168.196.64,198.177.206.147,21,SMTP,UDP,1093,curl/7.68.0,Success,0,Normal
192.168.65.238,137.19.239.133,80,HTTP,ICMP,1429,Mozilla/5.0,Success,0,Normal
192.168.145.17,201.64.181.147,25,DNS,TCP,2712,python-requests/2.25.1,Success,0,Normal
192.168.223.216,184.40.116.94,21,DNS,UDP,303,curl/7.68.0,Success,0,Normal
192.168.32.232,44.13.223.72,25,DNS,TCP,975,Nikto/2.1.6,Success,0,Normal
192.168.67.16,131.129.77.108,25,DNS,UDP,2769,Mozilla/5.0,Success,0,Normal
78.199.98.120,195.126.198.53,23,DNS,UDP,3368,Wget/1.20.3,Failure,1,BotAttack
192.168.13.144,202.48.220.91,25,Telnet,TCP,2432,Nikto/2.1.6,Success,0,Normal
192.168.112.55,6.218.39.225,25,Telnet,ICMP,2415,Wget/1.20.3,Success,0,Normal
203.60.231.18,141.109.5.112,135,FTP,UDP,166,Mozilla/5.0,Failure,1,PortScan
192.168.38.43,218.219.255.115,21,SMTP,UDP,2503,nmap/7.80,Success,0,Normal
192.168.30.87,201.146.3.92,22,FTP,TCP,2716,nmap/7.80,Success,0,Normal
192.168.88.142,22.88.222.136,21,HTTPS,TCP,2045,Mozilla/5.0,Success,0,Normal
192.168.24.214,214.46.200.94,53,FTP,UDP,2857,Mozilla/5.0,Failure,0,Normal
192.168.8.229,154.114.82.242,22,Telnet,ICMP,1713,Wget/1.20.3,Success,0,Normal
192.168.24.97,124.1.83.64,443,SSH,TCP,1885,Wget/1.20.3,Success,0,Normal
192.168.164.128,211.67.174.108,53,Telnet,ICMP,1228,curl/7.68.0,Success,0,Normal
192.168.251.187,222.79.168.180,25,SMTP,UDP,840,Nikto/2.1.6,Success,0,Normal
192.168.160.183,213.123.233.70,443,DNS,ICMP,1022,Nikto/2.1.6,Success,0,Normal
192.168.78.157,122.188.128.246,25,SSH,UDP,1519,Wget/1.20.3,Success,0,Normal
192.168.16.48,173.98.77.60,21,HTTP,UDP,2362,Nikto/2.1.6,Success,0,Normal
192.168.7.106,97.75.72.139,21,SSH,TCP,791,curl/7.68.0,Success,0,Normal
192.168.120.238,86.116.219.10,21,DNS,ICMP,1390,Nikto/2.1.6,Success,0,Normal
78.199.98.120,206.68.147.49,135,SSH,TCP,2714,curl/7.68.0,Success,1,BotAttack
192.168.34.156,170.236.152.124,22,HTTPS,UDP,1547,Mozilla/5.0,Success,0,Normal
192.168.61.11,128.223.7.216,443,Telnet,ICMP,2025,curl/7.68.0,Success,0,Normal
192.168.119.116,209.186.167.229,25,HTTP,UDP,800,Nikto/2.1.6,Success,0,Normal
192.168.4.82,118.205.146.137,21,HTTP,ICMP,734,python-requests/2.25.1,Success,0,Normal
192.168.184.216,189.1.112.233,25,HTTPS,UDP,714,python-requests/2.25.1,Success,0,Normal
192.168.160.177,215.246.40.140,22,SSH,TCP,2724,Mozilla/5.0,Success,0,Normal
192.168.139.132,202.207.3.64,80,DNS,TCP,1813,nmap/7.80,Success,0,Normal
192.168.214.183,47.7.124.41,21,Telnet,ICMP,2625,Nikto/2.1.6,Failure,0,Normal
192.168.127.68,199.188.152.104,22,HTTP,TCP,2078,Wget/1.20.3,Success,0,Normal
192.168.60.233,25.77.162.202,22,HTTP,UDP,2934,Mozilla/5.0,Success,0,Normal
192.168.74.15,19.40.120.47,80,DNS,TCP,1928,nmap/7.80,Success,0,Normal
192.168.51.73,183.83.181.115,53,SMTP,TCP,1286,nmap/7.80,Success,0,Normal
192.168.249.28,87.79.188.179,53,Telnet,UDP,2458,curl/7.68.0,Success,0,Normal
192.168.212.190,215.169.17.206,53,SMTP,TCP,1359,curl/7.68.0,Success,0,Normal
192.168.65.48,12.141.220.190,22,SSH,UDP,757,nmap/7.80,Success,0,Normal
192.168.140.239,133.100.77.26,21,SSH,TCP,2526,Wget/1.20.3,Failure,0,Normal
192.168.130.106,218.191.156.75,22,SMTP,ICMP,879,Mozilla/5.0,Success,0,Normal
192.168.120.123,201.242.52.244,80,Telnet,UDP,450,Mozilla/5.0,Success,0,Normal
192.168.173.234,218.89.214.145,80,HTTPS,ICMP,1388,nmap/7.80,Success,0,Normal
192.168.231.128,214.85.246.147,80,Telnet,ICMP,1243,Mozilla/5.0,Success,0,Normal
192.168.125.37,187.6.68.253,22,HTTPS,TCP,2193,Wget/1.20.3,Success,0,Normal
192.168.80.177,198.112.48.65,22,SMTP,TCP,2528,Wget/1.20.3,Success,0,Normal
192.168.195.71,198.197.103.155,22,Telnet,ICMP,247,Wget/1.20.3,Success,0,Normal
192.168.59.147,197.184.164.213,25,HTTP,ICMP,2036,Wget/1.20.3,Success,0,Normal
192.168.135.55,11.64.28.58,53,Telnet,TCP,1812,Nikto/2.1.6,Success,0,Normal
192.168.22.214,212.174.238.186,80,DNS,TCP,1127,nmap/7.80,Success,0,Normal
192.168.77.136,94.128.250.30,21,SMTP,ICMP,687,Wget/1.20.3,Success,0,Normal
154.113.2.100,177.57.231.76,6667,SSH,TCP,3695,Mozilla/5.0,Failure,1,BotAttack
192.168.165.139,215.186.162.93,443,DNS,UDP,2508,python-requests/2.25.1,Success,0,Normal
192.168.252.202,20.59.111.25,25,DNS,ICMP,2807,nmap/7.80,Success,0,Normal
192.168.66.91,161.73.139.26,443,SSH,TCP,1544,Mozilla/5.0,Success,0,Normal
192.168.8.254,181.26.135.155,443,SMTP,ICMP,1800,Nikto/2.1.6,Success,0,Normal
95.139.88.51,115.65.11.183,4444,SMTP,ICMP,1387,Nikto/2.1.6,Success,1,BotAttack
192.168.155.108,192.219.66.169,80,HTTPS,TCP,858,Nikto/2.1.6,Success,0,Normal
192.168.159.137,29.41.198.54,80,DNS,UDP,1125,python-requests/2.25.1,Success,0,Normal
192.168.127.229,64.244.76.107,22,HTTP,TCP,205,Nikto/2.1.6,Failure,0,Normal
192.168.27.78,177.150.61.223,25,SSH,UDP,674,Nikto/2.1.6,Success,0,Normal
161.77.134.239,33.218.226.141,4444,FTP,TCP,2068,python-requests/2.25.1,Failure,1,BotAttack
192.168.219.157,19.125.11.172,53,DNS,TCP,1354,curl/7.68.0,Success,0,Normal
192.168.213.13,174.185.205.42,80,DNS,TCP,410,nmap/7.80,Success,0,Normal
192.168.182.249,50.159.27.249,25,Telnet,UDP,1090,Nikto/2.1.6,Success,0,Normal
192.168.27.40,220.198.80.137,80,SSH,ICMP,1813,python-requests/2.25.1,Success,0,Normal
165.13.3.22,203.253.218.73,23,SMTP,UDP,26,nmap/7.80,Failure,1,PortScan
192.168.246.30,142.191.71.142,22,HTTP,UDP,2218,python-requests/2.25.1,Success,0,Normal
192.168.10.243,213.43.36.161,25,DNS,TCP,1552,Wget/1.20.3,Success,0,Normal
192.168.41.195,102.195.139.83,25,FTP,ICMP,641,nmap/7.80,Success,0,Normal
192.168.194.43,189.138.29.199,25,SMTP,TCP,1937,python-requests/2.25.1,Success,0,Normal
192.168.171.155,188.44.186.30,80,SSH,ICMP,237,curl/7.68.0,Success,0,Normal
192.168.132.252,129.196.64.193,80,FTP,TCP,1307,nmap/7.80,Success,0,Normal
190.68.147.22,126.169.143.164,6667,DNS,UDP,118,curl/7.68.0,Failure,1,PortScan
192.168.159.91,105.210.101.246,443,DNS,TCP,833,nmap/7.80,Success,0,Normal
192.168.59.145,63.54.67.194,22,Telnet,UDP,1103,Nikto/2.1.6,Success,0,Normal
192.168.213.223,82.235.12.243,80,FTP,UDP,2870,curl/7.68.0,Success,0,Normal
192.168.68.175,201.56.35.237,22,Telnet,ICMP,1803,nmap/7.80,Success,0,Normal
192.168.77.238,154.70.255.160,53,SMTP,TCP,1629,Nikto/2.1.6,Success,0,Normal
192.168.139.36,73.116.66.86,53,DNS,TCP,1180,Nikto/2.1.6,Success,0,Normal
192.168.107.22,114.3.133.175,21,SMTP,TCP,2219,nmap/7.80,Success,0,Normal
17.229.125.47,166.109.230.93,135,FTP,UDP,181,nmap/7.80,Failure,1,PortScan
192.168.184.127,154.25.9.219,80,HTTP,UDP,1715,python-requests/2.25.1,Success,0,Normal
192.168.126.9,71.97.3.5,21,Telnet,UDP,2884,Mozilla/5.0,Success,0,Normal
192.168.74.93,183.29.103.123,22,Telnet,UDP,286,python-requests/2.25.1,Success,0,Normal
178.20.222.2,96.146.158.43,4444,HTTP,UDP,83,Wget/1.20.3,Failure,1,PortScan
192.168.0.20,211.67.140.108,21,SSH,TCP,649,python-requests/2.25.1,Success,0,Normal
192.168.157.160,196.192.77.244,53,SSH,TCP,2973,Wget/1.20.3,Success,0,Normal
192.168.175.245,130.203.143.50,21,SSH,TCP,367,Nikto/2.1.6,Success,0,Normal
192.168.49.70,171.217.164.128,21,FTP,TCP,2317,python-requests/2.25.1,Success,0,Normal
192.168.143.216,145.39.215.66,22,Telnet,ICMP,2822,python-requests/2.25.1,Success,0,Normal
192.168.98.68,188.124.71.195,80,HTTP,TCP,2850,Wget/1.20.3,Success,0,Normal
192.168.7.228,186.170.24.248,25,DNS,TCP,1689,curl/7.68.0,Success,0,Normal
192.168.148.200,203.208.216.122,443,SSH,ICMP,464,nmap/7.80,Success,0,Normal
192.168.222.77,1.171.59.37,22,HTTPS,ICMP,460,Mozilla/5.0,Success,0,Normal
192.168.90.153,192.54.156.212,21,DNS,UDP,1655,Wget/1.20.3,Success,0,Normal
192.168.190.51,174.209.231.104,80,HTTPS,UDP,1669,Nikto/2.1.6,Success,0,Normal
192.168.132.235,196.107.136.107,443,HTTP,TCP,2845,Mozilla/5.0,Success,0,Normal
192.168.49.84,42.2.0.36,443,Telnet,UDP,2158,nmap/7.80,Success,0,Normal
192.168.147.246,197.123.70.89,22,DNS,ICMP,249,curl/7.68.0,Success,0,Normal
192.168.143.71,90.178.63.144,25,FTP,UDP,1509,nmap/7.80,Success,0,Normal
192.168.252.133,90.19.12.36,80,HTTP,UDP,2847,Nikto/2.1.6,Success,0,Normal
192.168.223.36,157.186.111.42,443,FTP,UDP,2359,Wget/1.20.3,Success,0,Normal
192.168.88.234,126.88.103.234,53,Telnet,TCP,1258,nmap/7.80,Success,0,Normal
192.168.90.221,73.203.43.211,53,DNS,ICMP,2015,curl/7.68.0,Success,0,Normal
192.168.69.239,212.42.115.41,443,HTTP,TCP,1456,Mozilla/5.0,Success,0,Normal
192.168.119.36,98.101.248.238,443,Telnet,ICMP,2046,python-requests/2.25.1,Success,0,Normal
192.168.71.186,72.40.128.75,25,SMTP,UDP,732,Wget/1.20.3,Success,0,Normal
192.168.143.64,19.26.93.198,80,HTTPS,ICMP,937,Wget/1.20.3,Success,0,Normal
192.168.67.223,79.227.79.235,21,SSH,ICMP,1589,curl/7.68.0,Success,0,Normal
192.168.40.21,138.147.84.62,53,HTTP,UDP,1731,curl/7.68.0,Success,0,Normal
192.168.123.148,149.75.36.13,22,Telnet,UDP,1518,Wget/1.20.3,Success,0,Normal
192.168.29.208,201.151.110.54,25,DNS,ICMP,2974,python-requests/2.25.1,Success,0,Normal
192.168.42.128,102.138.43.101,53,Telnet,UDP,590,python-requests/2.25.1,Success,0,Normal
192.168.204.192,97.152.185.162,80,SMTP,UDP,2640,Nikto/2.1.6,Success,0,Normal
192.168.166.22,136.106.220.222,25,DNS,ICMP,747,python-requests/2.25.1,Success,0,Normal
192.168.60.80,6.248.10.236,80,FTP,ICMP,1912,Nikto/2.1.6,Success,0,Normal
192.168.110.154,215.173.152.253,22,HTTPS,TCP,1675,Mozilla/5.0,Success,0,Normal
53.39.165.18,194.138.129.46,4444,FTP,ICMP,2124,curl/7.68.0,Failure,1,BotAttack
192.168.78.190,123.223.241.204,80,SSH,UDP,574,python-requests/2.25.1,Success,0,Normal
192.168.28.121,216.151.33.180,443,HTTP,UDP,1121,python-requests/2.25.1,Success,0,Normal
192.168.176.245,61.34.106.252,22,SSH,TCP,523,Mozilla/5.0,Success,0,Normal
192.168.230.49,197.234.132.39,22,HTTP,ICMP,791,Nikto/2.1.6,Success,0,Normal
192.168.199.220,198.40.181.188,80,HTTP,UDP,1785,Wget/1.20.3,Success,0,Normal
78.199.98.120,151.144.68.231,23,SMTP,TCP,3710,Wget/1.20.3,Failure,1,BotAttack
17.229.125.47,182.14.179.56,4444,SMTP,UDP,58,Nikto/2.1.6,Failure,1,PortScan
192.168.6.102,194.81.0.119,443,FTP,TCP,2948,Nikto/2.1.6,Success,0,Normal
192.168.28.199,213.94.155.104,443,SSH,UDP,1723,curl/7.68.0,Success,0,Normal
192.168.223.54,7.47.52.208,443,SSH,TCP,1499,python-requests/2.25.1,Success,0,Normal
192.168.160.129,134.36.127.171,21,Telnet,ICMP,1650,python-requests/2.25.1,Success,0,Normal
192.168.99.151,44.177.223.199,80,FTP,UDP,1501,Wget/1.20.3,Success,0,Normal
192.168.27.25,220.249.30.214,22,DNS,TCP,2837,curl/7.68.0,Success,0,Normal
192.168.185.159,193.0.144.16,443,HTTP,ICMP,2137,python-requests/2.25.1,Success,0,Normal
192.168.114.222,105.153.119.194,443,SSH,TCP,290,Nikto/2.1.6,Success,0,Normal
201.232.85.16,142.42.10.47,31337,HTTP,UDP,193,Nikto/2.1.6,Failure,1,PortScan
197.134.233.238,74.159.131.32,8080,DNS,ICMP,733,Wget/1.20.3,Failure,1,BotAttack
78.199.98.120,64.124.29.55,135,DNS,ICMP,1391,Nikto/2.1.6,Failure,1,BotAttack
192.168.112.3,202.149.100.207,443,DNS,TCP,2655,python-requests/2.25.1,Success,0,Normal
192.168.176.57,196.110.217.16,25,FTP,TCP,1806,python-requests/2.25.1,Success,0,Normal
192.168.101.29,138.128.7.179,443,SSH,TCP,1816,Mozilla/5.0,Success,0,Normal
192.168.197.206,151.210.139.111,21,DNS,ICMP,2601,nmap/7.80,Success,0,Normal
192.168.11.225,22.67.62.184,22,SMTP,TCP,2585,python-requests/2.25.1,Success,0,Normal
192.168.150.33,199.197.237.44,21,HTTP,ICMP,2293,Mozilla/5.0,Success,0,Normal
192.168.124.214,36.195.71.40,22,SMTP,ICMP,2568,python-requests/2.25.1,Success,0,Normal
192.168.196.155,148.143.68.48,53,SMTP,ICMP,1643,Wget/1.20.3,Success,0,Normal
192.168.196.215,67.242.36.191,80,SMTP,UDP,1031,Nikto/2.1.6,Success,0,Normal
192.168.31.152,22.239.63.181,21,HTTPS,ICMP,1509,Wget/1.20.3,Success,0,Normal
192.168.25.60,5.189.37.213,443,Telnet,TCP,2275,Mozilla/5.0,Success,0,Normal
192.168.190.54,122.41.194.27,80,Telnet,ICMP,1618,Nikto/2.1.6,Success,0,Normal
192.168.140.85,106.100.175.253,80,DNS,UDP,2503,Mozilla/5.0,Failure,0,Normal
192.168.246.208,193.240.87.16,22,Telnet,TCP,562,nmap/7.80,Success,0,Normal
192.168.99.121,135.10.156.134,443,FTP,UDP,463,Mozilla/5.0,Success,0,Normal
192.168.228.185,204.145.186.66,80,SMTP,UDP,2566,Mozilla/5.0,Success,0,Normal
53.39.165.18,45.146.26.194,8080,SSH,UDP,1394,nmap/7.80,Failure,1,BotAttack
192.168.85.222,221.158.233.128,80,DNS,ICMP,1297,python-requests/2.25.1,Success,0,Normal
192.168.23.140,202.237.207.220,443,HTTPS,TCP,932,Wget/1.20.3,Success,0,Normal
192.168.203.187,195.90.80.126,443,SMTP,TCP,1844,python-requests/2.25.1,Success,0,Normal
192.168.100.217,194.251.5.177,443,HTTP,TCP,831,curl/7.68.0,Success,0,Normal
192.168.134.119,219.178.50.68,25,HTTP,TCP,2440,nmap/7.80,Success,0,Normal
192.168.85.6,97.251.115.178,22,HTTP,UDP,776,nmap/7.80,Success,0,Normal
192.168.54.90,118.45.95.23,53,SMTP,UDP,1557,python-requests/2.25.1,Success,0,Normal
192.168.246.50,170.159.246.171,80,HTTP,ICMP,480,Mozilla/5.0,Success,0,Normal
192.168.207.186,220.213.76.117,443,SMTP,TCP,2748,Wget/1.20.3,Success,0,Normal
192.168.139.227,171.239.145.241,22,HTTPS,TCP,2000,python-requests/2.25.1,Success,0,Normal
178.20.222.2,167.128.117.213,8080,DNS,UDP,12,Mozilla/5.0,Failure,1,PortScan
192.168.107.32,93.5.75.58,80,Telnet,UDP,1162,curl/7.68.0,Success,0,Normal
154.113.2.100,198.210.130.212,4444,FTP,UDP,3227,Wget/1.20.3,Failure,1,BotAttack
192.168.214.151,180.182.238.186,443,SSH,TCP,230,curl/7.68.0,Success,0,Normal
192.168.153.84,86.105.245.20,80,HTTP,ICMP,769,nmap/7.80,Success,0,Normal
192.168.138.59,51.11.31.155,443,Telnet,UDP,1924,Wget/1.20.3,Success,0,Normal
192.168.197.27,45.109.95.28,53,SMTP,ICMP,2535,python-requests/2.25.1,Failure,0,Normal
192.168.27.201,35.247.33.213,25,SSH,ICMP,2812,nmap/7.80,Success,0,Normal
192.168.11.11,159.111.64.178,22,DNS,TCP,2206,python-requests/2.25.1,Success,0,Normal
192.168.90.108,88.219.113.20,53,HTTPS,UDP,2387,Nikto/2.1.6,Success,0,Normal
192.168.156.44,108.196.20.239,53,DNS,UDP,797,Wget/1.20.3,Success,0,Normal
95.139.88.51,63.220.131.5,23,SSH,UDP,4185,Wget/1.20.3,Success,1,BotAttack
192.168.151.27,28.126.44.111,21,SMTP,ICMP,2045,Mozilla/5.0,Success,0,Normal
192.168.27.201,148.160.50.10,443,SSH,TCP,508,curl/7.68.0,Failure,0,Normal
192.168.238.17,223.146.225.16,53,FTP,TCP,1896,python-requests/2.25.1,Success,0,Normal
192.168.34.147,180.189.97.135,443,SSH,TCP,1389,python-requests/2.25.1,Success,0,Normal
192.168.98.52,128.166.64.83,80,FTP,ICMP,908,nmap/7.80,Success,0,Normal
192.168.141.76,109.249.97.0,21,SMTP,TCP,1992,curl/7.68.0,Success,0,Normal
192.168.116.134,53.13.57.181,25,HTTPS,ICMP,2913,python-requests/2.25.1,Success,0,Normal
192.168.156.140,109.4.26.163,80,HTTP,ICMP,404,python-requests/2.25.1,Success,0,Normal
190.68.147.22,164.84.247.249,23,DNS,TCP,96,Mozilla/5.0,Failure,1,PortScan
192.168.63.38,118.183.214.109,53,HTTPS,TCP,483,Mozilla/5.0,Success,0,Normal
192.168.90.146,209.100.216.52,25,FTP,ICMP,2348,Wget/1.20.3,Success,0,Normal
192.168.202.84,29.32.20.137,25,HTTPS,TCP,1540,nmap/7.80,Success,0,Normal
192.168.254.1,199.248.220.241,443,FTP,TCP,1236,nmap/7.80,Success,0,Normal
192.168.234.217,206.246.248.255,443,HTTP,ICMP,1563,Nikto/2.1.6,Success,0,Normal
192.168.51.100,139.41.223.122,443,DNS,UDP,1148,Wget/1.20.3,Success,0,Normal
192.168.53.132,168.92.53.7,21,Telnet,TCP,2142,Wget/1.20.3,Success,0,Normal
192.168.189.219,201.13.46.37,25,HTTP,TCP,2650,Nikto/2.1.6,Success,0,Normal
192.168.23.68,199.131.236.164,80,Telnet,UDP,1424,python-requests/2.25.1,Success,0,Normal
192.168.158.192,211.100.127.106,53,HTTP,UDP,638,Mozilla/5.0,Success,0,Normal
192.168.61.212,66.78.140.55,21,HTTP,TCP,386,python-requests/2.25.1,Success,0,Normal
192.168.39.210,138.2.89.167,22,FTP,ICMP,2873,Wget/1.20.3,Success,0,Normal
192.168.69.83,139.29.187.142,21,DNS,UDP,2104,Wget/1.20.3,Success,0,Normal
192.168.151.155,208.93.61.167,22,SMTP,TCP,636,nmap/7.80,Success,0,Normal
192.168.65.133,182.172.160.20,80,FTP,TCP,656,Wget/1.20.3,Success,0,Normal
192.168.146.61,67.233.48.51,53,SSH,UDP,530,python-requests/2.25.1,Success,0,Normal
192.168.232.100,154.155.242.160,80,Telnet,TCP,1404,python-requests/2.25.1,Success,0,Normal
192.168.196.80,211.0.147.74,25,Telnet,ICMP,699,python-requests/2.25.1,Success,0,Normal
192.168.228.108,138.75.165.194,443,SSH,UDP,374,Wget/1.20.3,Success,0,Normal
165.13.3.22,100.151.174.208,31337,SSH,TCP,150,curl/7.68.0,Failure,1,PortScan
192.168.207.221,133.0.30.30,22,HTTP,ICMP,326,python-requests/2.25.1,Success,0,Normal
78.199.98.120,70.104.152.214,6667,Telnet,TCP,4177,nmap/7.80,Failure,1,BotAttack
154.113.2.100,109.36.251.7,6667,HTTP,UDP,3130,Nikto/2.1.6,Success,1,BotAttack
192.168.96.64,164.28.167.41,21,Telnet,ICMP,2611,Mozilla/5.0,Success,0,Normal
192.168.50.146,20.243.247.66,53,SMTP,ICMP,1277,Wget/1.20.3,Success,0,Normal
192.168.178.155,85.48.123.55,80,SMTP,TCP,2916,curl/7.68.0,Success,0,Normal
192.168.29.56,15.153.14.22,21,SMTP,TCP,2916,Nikto/2.1.6,Failure,0,Normal
192.168.13.166,197.53.97.238,80,DNS,ICMP,996,python-requests/2.25.1,Success,0,Normal
192.168.43.230,202.9.36.171,443,DNS,TCP,1955,curl/7.68.0,Success,0,Normal
192.168.170.12,155.80.211.60,80,SMTP,ICMP,1182,Mozilla/5.0,Success,0,Normal
192.168.67.132,34.14.48.197,22,FTP,ICMP,722,Wget/1.20.3,Success,0,Normal
192.168.174.243,155.167.133.172,22,SMTP,TCP,2403,nmap/7.80,Success,0,Normal
192.168.244.96,198.12.248.176,22,HTTPS,TCP,928,python-requests/2.25.1,Success,0,Normal
192.168.131.192,177.0.129.160,53,HTTPS,UDP,1310,curl/7.68.0,Success,0,Normal
95.139.88.51,50.60.205.180,8080,Telnet,UDP,1160,Nikto/2.1.6,Success,1,BotAttack
192.168.231.31,70.45.62.4,22,HTTPS,TCP,286,Mozilla/5.0,Success,0,Normal
192.168.154.70,195.133.35.250,53,DNS,ICMP,1209,nmap/7.80,Success,0,Normal
192.168.38.168,201.117.41.158,443,FTP,UDP,691,curl/7.68.0,Success,0,Normal
192.168.91.239,145.81.168.114,443,Telnet,UDP,732,Nikto/2.1.6,Success,0,Normal
192.168.146.50,21.198.108.110,53,SMTP,TCP,2312,nmap/7.80,Success,0,Normal
192.168.83.27,208.114.61.219,443,HTTPS,TCP,971,nmap/7.80,Success,0,Normal
192.168.143.222,100.240.121.138,21,FTP,UDP,908,Wget/1.20.3,Success,0,Normal
192.168.88.17,173.32.61.115,21,SSH,ICMP,991,curl/7.68.0,Success,0,Normal
192.168.220.123,212.33.35.107,80,HTTPS,UDP,2257,Nikto/2.1.6,Success,0,Normal
192.168.147.94,105.231.245.55,443,Telnet,UDP,1650,Nikto/2.1.6,Success,0,Normal
192.168.234.193,222.94.200.33,443,DNS,UDP,2555,Nikto/2.1.6,Success,0,Normal
201.232.85.16,153.33.30.209,23,HTTPS,UDP,123,python-requests/2.25.1,Failure,1,PortScan
192.168.58.152,153.213.83.120,25,DNS,ICMP,1306,Wget/1.20.3,Success,0,Normal
192.168.237.10,164.84.90.21,22,SMTP,TCP,1713,Nikto/2.1.6,Success,0,Normal
192.168.191.51,90.192.55.97,53,FTP,UDP,521,python-requests/2.25.1,Success,0,Normal
192.168.117.170,215.222.59.231,53,FTP,ICMP,1227,Nikto/2.1.6,Success,0,Normal
192.168.235.231,68.24.237.175,80,DNS,UDP,1180,curl/7.68.0,Success,0,Normal
192.168.0.194,197.179.254.35,21,Telnet,TCP,2376,curl/7.68.0,Success,0,Normal
192.168.4.27,109.183.151.136,21,HTTP,ICMP,2000,nmap/7.80,Success,0,Normal
192.168.109.222,81.232.58.59,53,SSH,UDP,1253,curl/7.68.0,Success,0,Normal
165.13.3.22,149.161.241.19,6667,FTP,TCP,10,curl/7.68.0,Failure,1,PortScan
192.168.199.225,221.184.177.23,25,HTTP,UDP,2851,python-requests/2.25.1,Success,0,Normal
192.168.221.173,163.158.170.34,22,HTTP,UDP,2812,Wget/1.20.3,Success,0,Normal
192.168.54.211,195.189.185.4,443,DNS,TCP,1218,curl/7.68.0,Success,0,Normal
161.77.134.239,162.17.238.175,6667,FTP,TCP,2704,curl/7.68.0,Success,1,BotAttack
192.168.152.158,219.104.188.45,22,HTTPS,TCP,2392,Nikto/2.1.6,Failure,0,Normal
192.168.245.235,199.242.248.5,25,Telnet,TCP,1037,nmap/7.80,Success,0,Normal
192.168.104.61,160.80.186.20,25,HTTP,ICMP,2113,Wget/1.20.3,Success,0,Normal
192.168.96.31,163.136.45.187,443,HTTPS,UDP,1584,Wget/1.20.3,Success,0,Normal
161.77.134.239,166.212.119.242,8080,SMTP,ICMP,4372,python-requests/2.25.1,Failure,1,BotAttack
192.168.32.144,117.69.167.91,53,DNS,ICMP,1417,curl/7.68.0,Success,0,Normal
192.168.77.249,192.115.55.56,80,SSH,ICMP,1666,Wget/1.20.3,Success,0,Normal
192.168.130.238,179.148.117.41,80,HTTPS,TCP,2395,nmap/7.80,Success,0,Normal
192.168.35.188,31.83.202.150,80,DNS,ICMP,2150,nmap/7.80,Success,0,Normal
192.168.78.44,199.16.71.82,53,DNS,ICMP,1582,Nikto/2.1.6,Success,0,Normal
192.168.227.29,156.141.57.206,443,HTTP,ICMP,1534,curl/7.68.0,Success,0,Normal
192.168.99.120,212.251.145.251,80,HTTP,TCP,2844,python-requests/2.25.1,Success,0,Normal
192.168.198.200,210.192.118.106,25,SSH,UDP,831,Nikto/2.1.6,Success,0,Normal
192.168.101.174,139.85.125.127,53,SSH,ICMP,294,python-requests/2.25.1,Success,0,Normal
192.168.22.11,38.176.42.5,53,HTTP,UDP,2666,python-requests/2.25.1,Success,0,Normal
192.168.201.90,173.186.111.35,21,FTP,UDP,1215,Nikto/2.1.6,Success,0,Normal
192.168.42.114,100.222.222.135,22,SSH,TCP,1372,nmap/7.80,Success,0,Normal
192.168.113.227,157.51.156.11,22,Telnet,TCP,1677,python-requests/2.25.1,Success,0,Normal
192.168.5.43,222.90.61.31,53,SMTP,UDP,1714,python-requests/2.25.1,Success,0,Normal
192.168.244.11,29.91.164.231,21,SMTP,UDP,2419,python-requests/2.25.1,Success,0,Normal
192.168.76.102,98.53.136.83,53,SMTP,TCP,953,Wget/1.20.3,Success,0,Normal
192.168.113.66,79.243.114.143,22,HTTP,UDP,450,Nikto/2.1.6,Success,0,Normal
192.168.249.254,180.10.169.54,21,SSH,UDP,2493,curl/7.68.0,Success,0,Normal
192.168.121.88,214.73.46.107,443,FTP,ICMP,427,curl/7.68.0,Success,0,Normal
192.168.180.150,215.107.218.51,443,DNS,TCP,2145,curl/7.68.0,Success,0,Normal
192.168.164.64,119.102.119.105,22,SMTP,UDP,656,curl/7.68.0,Success,0,Normal
192.168.20.229,216.19.52.251,443,HTTPS,ICMP,1257,Mozilla/5.0,Success,0,Normal
192.168.186.164,163.28.228.5,21,Telnet,TCP,2454,Mozilla/5.0,Success,0,Normal
192.168.185.117,188.251.238.120,25,HTTP,UDP,1952,nmap/7.80,Success,0,Normal
192.168.232.168,150.244.13.204,80,SMTP,TCP,732,nmap/7.80,Success,0,Normal
192.168.65.80,209.60.60.164,25,FTP,ICMP,1665,nmap/7.80,Success,0,Normal
192.168.155.233,83.115.11.169,21,SSH,UDP,683,Wget/1.20.3,Success,0,Normal
192.168.224.142,216.122.235.236,22,FTP,ICMP,255,Nikto/2.1.6,Success,0,Normal
192.168.152.101,111.165.91.92,21,FTP,ICMP,2780,python-requests/2.25.1,Success,0,Normal
192.168.33.16,208.142.36.104,80,SSH,ICMP,1523,Mozilla/5.0,Success,0,Normal
192.168.58.6,165.15.119.123,25,Telnet,UDP,873,Mozilla/5.0,Success,0,Normal
192.168.116.243,216.195.18.161,21,SMTP,UDP,735,Mozilla/5.0,Success,0,Normal
192.168.243.206,26.28.38.132,25,FTP,TCP,1216,curl/7.68.0,Success,0,Normal
